"NutsID","year","Cereals","Dried pulses","Temporary grasses and grazings","Fodder plants","Potatoes","Sugarbeets","Industrial crops","Fresh vegetables","Flowers and ornamental plants","Other temporary crops","region_name"
"16J090628",1999,35,0,1,161,7,0,0,0,0,0,União das freguesias de Rio Torto e Lagarinhos
"16J090703",1999,38,1,6,42,14,0,0,0,0,0,Aldeia do Bispo
"16J090704",1999,33,0,16,65,11,0,0,0,0,0,Aldeia Viçosa
"16J090705",1999,51,1,16,95,25,0,0,1,0,0,Alvendre
"16J090706",1999,102,1,4,104,13,0,0,5,0,1,Arrifana
"16J090708",1999,51,5,0,46,23,0,0,0,0,0,Avelãs da Ribeira
"16J090709",1999,20,1,0,119,9,0,0,0,0,0,Benespera
"16J090711",1999,197,5,0,162,30,0,0,0,0,0,Casal de Cinza
"16J090712",1999,72,8,0,72,33,0,0,1,0,0,Castanheira
"16J090713",1999,14,0,1,57,13,0,0,0,0,0,Cavadoude
"16J090714",1999,52,6,0,68,21,0,0,0,0,0,Codesseiro
"16J090716",1999,5,1,0,19,7,0,0,0,0,0,Faia
"16J090717",1999,23,3,3,57,9,0,0,0,0,0,Famalicão
"16J090718",1999,43,1,0,54,21,0,0,0,0,0,Fernão Joanes
"16J090721",1999,82,1,0,30,18,0,0,0,0,0,Gonçalo Bocas
"16J090722",1999,60,1,0,47,17,0,0,0,0,0,João Antão
"16J090723",1999,61,1,18,99,12,0,0,1,0,0,Maçainhas
"16J090724",1999,207,1,1,167,11,0,0,0,0,0,Marmeleiro
"16J090725",1999,16,1,0,77,14,0,0,0,0,0,Meios
"16J090728",1999,90,1,0,125,19,0,0,19,0,3,Panoias de Cima
"16J090729",1999,30,0,2,6,1,0,0,0,0,0,Pega
"16J090730",1999,174,0,1,246,45,0,0,4,0,0,Pêra do Moço
"16J090732",1999,2,0,3,6,3,0,0,0,0,0,Porto da Carne
"16J090734",1999,26,1,0,37,15,0,0,0,0,0,Ramela
"16J090738",1999,83,1,0,97,9,0,0,0,0,0,Santana da Azinha
"16J090744",1999,36,3,0,35,35,0,0,0,0,0,Sobral da Serra
"16J090746",1999,31,0,1,61,7,0,0,0,0,0,Vale de Estrela
"16J090747",1999,13,0,9,33,6,0,0,0,0,0,Valhelhas
"16J090748",1999,91,1,12,91,12,0,0,0,0,0,Vela
"16J090749",1999,324,1,0,96,33,0,0,0,0,0,Videmonte
"16J090750",1999,28,0,6,43,16,0,0,0,0,0,Vila Cortês do Mondego
"16J090751",1999,149,1,1,182,18,0,0,0,0,0,Vila Fernando
"16J090752",1999,52,6,2,38,32,0,0,0,0,0,Vila Franca do Deão
"16J090753",1999,115,2,15,155,18,0,0,0,0,0,Vila Garcia
"16J090757",1999,82,2,0,242,21,0,0,0,0,0,Gonçalo
"16J090758",1999,241,8,17,338,32,0,0,9,0,24,Guarda
"16J090759",1999,196,4,0,201,40,0,0,0,0,0,Jarmelo São Miguel
"16J090760",1999,263,5,1,158,36,0,0,1,0,0,Jarmelo São Pedro
"16J090761",1999,81,5,0,38,23,0,0,0,0,0,União de freguesias de Avelãs de Ambom e Rocamondo
"16J090762",1999,28,3,0,222,22,0,0,0,0,0,União de freguesias de Corujeira e Trinta
"16J090763",1999,41,1,0,17,9,0,0,0,0,0,"União de freguesias de Mizarela, Pêro Soares e Vila Soeiro"
"16J090764",1999,88,6,0,65,17,0,0,0,0,0,União de freguesias de Pousade e Albardo
"16J090765",1999,118,4,0,98,31,0,0,0,0,0,União de freguesias de Rochoso e Monte Margarida
"16J090766",1999,70,0,0,61,8,0,0,0,0,0,Adão
"16J090801",1999,2,0,0,2,1,0,0,2,0,0,Sameiro
"16J090802",1999,76,0,3,48,16,0,0,4,0,0,Manteigas (Santa Maria)
"16J090803",1999,30,0,0,53,6,0,0,3,0,0,Manteigas (São Pedro)
"16J090804",1999,20,0,0,48,2,0,0,0,0,0,Vale de Amoreira
"16J090901",1999,58,0,0,43,17,0,0,0,0,0,Aveloso
"16J090902",1999,218,5,0,41,13,0,0,0,0,0,Barreira
"16J090905",1999,128,6,0,61,5,0,0,0,0,0,Coriscada
"16J090907",1999,79,1,0,101,21,0,0,0,0,0,Longroiva
"16J090908",1999,120,7,0,151,16,0,0,0,0,0,Marialva
"16J090912",1999,88,1,0,5,8,0,0,0,0,0,Poço do Canto
"16J090914",1999,259,4,5,284,48,0,0,0,0,0,Rabaçal
"16J090915",1999,140,1,0,34,23,0,0,0,0,0,Ranhados
"16J090917",1999,262,14,16,81,70,0,0,0,0,8,"União das freguesias de Mêda, Outeiro de Gatos e Fonte Longa"
"16J090918",1999,129,2,0,100,26,0,0,0,0,0,União das freguesias de Prova e Casteição
"16J090919",1999,85,3,9,68,36,0,0,0,0,0,"União das freguesias de Vale Flor, Carvalhal e Pai Penela"
"16J091009",1999,96,2,0,73,4,0,0,0,0,0,Ervedosa
"16J091010",1999,299,17,0,361,76,0,0,1,0,0,Freixedas
"16J091012",1999,361,3,0,25,43,0,0,1,0,0,Lamegal
"16J091013",1999,126,2,0,131,43,0,0,3,0,0,Lameiras
"16J091014",1999,74,0,0,266,41,0,0,0,0,0,Manigoto
"16J091015",1999,72,5,0,222,69,0,0,0,0,0,Pala
"16J091017",1999,67,2,7,227,53,0,0,2,0,0,Pinhel
"16J091018",1999,131,7,0,90,31,1,0,0,0,1,Pínzio
"16J091024",1999,72,0,1,132,37,0,0,1,0,0,Souro Pires
"16J091027",1999,42,5,1,138,56,0,0,0,0,0,Vascoveiro
"16J091028",1999,208,3,0,149,34,0,0,0,0,2,Agregação das freguesias Sul de Pinhel
"16J091029",1999,10,4,0,148,31,0,0,1,0,0,Alverca da Beira/Bouça Cova
"16J091030",1999,97,1,1,137,30,0,0,0,0,1,Terras de Massueime
"16J091031",1999,66,3,0,134,5,0,0,0,0,0,Valbom/Bogalhal
"16J091032",1999,41,2,0,201,10,0,0,0,0,0,Alto do Palurdo
"16J091033",1999,103,2,4,144,9,0,0,0,0,0,Vale do Côa
"16J091034",1999,78,5,0,121,15,0,0,6,0,2,Vale do Massueime
"16J091035",1999,108,3,0,52,27,0,0,1,0,0,União das freguesias de Atalaia e Safurdão
"16J091101",1999,30,1,0,87,4,0,0,0,0,0,Águas Belas
"16J091102",1999,27,0,0,20,0,0,0,0,0,0,Aldeia do Bispo
"16J091103",1999,88,4,0,204,14,0,0,1,0,0,Aldeia da Ponte
"16J091106",1999,44,0,0,77,1,0,0,0,0,0,Aldeia Velha
"16J091107",1999,55,1,0,33,5,0,0,0,0,0,Alfaiates
"16J091109",1999,30,1,4,101,13,0,0,0,0,0,Baraçal
"16J091110",1999,95,2,7,196,10,0,0,1,0,0,Bendada
"16J091111",1999,28,1,3,98,12,0,0,0,0,0,Bismula
"16J091112",1999,250,6,30,166,25,0,0,0,0,0,Casteleiro
"16J091113",1999,29,4,0,43,10,0,0,0,0,0,Cerdeira
"16J091114",1999,41,0,0,22,1,0,0,0,0,0,Fóios
"16J091118",1999,38,2,0,62,12,0,0,0,0,0,Malcata
"16J091120",1999,144,4,0,58,15,0,0,1,0,0,Nave
"16J091123",1999,176,0,0,44,0,0,0,0,0,0,Quadrazais
"16J091124",1999,38,1,0,35,12,0,0,1,0,0,Quintas de São Bartolomeu
"16J091125",1999,30,1,1,95,14,0,0,0,0,0,Rapoula do Côa
"16J091126",1999,49,2,2,59,10,0,0,0,0,0,Rebolosa
"16J091127",1999,70,1,0,111,22,0,0,0,0,0,Rendo
"16J091133",1999,80,2,1,174,14,0,0,3,0,0,Sortelha
"16J091134",1999,532,0,0,267,0,0,0,0,0,0,Souto
"16J091136",1999,40,1,5,124,9,0,0,0,0,0,Vale de Espinho
"16J091138",1999,42,2,0,67,14,0,0,0,0,0,Vila Boa
"16J091139",1999,50,3,0,99,22,0,0,0,0,0,Vila do Touro
"16J091141",1999,89,5,6,673,29,0,0,0,0,0,"União das freguesias de Aldeia da Ribeira, Vilar Maior e Badamalos"
"16J091142",1999,50,0,1,92,1,0,0,1,0,0,União das freguesias de Lajeosa e Forcalhos
"16J091143",1999,101,1,3,151,20,0,0,0,0,0,"União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba"
"16J091144",1999,25,2,4,110,12,0,0,0,0,0,"União das freguesias de Ruvina, Ruivós e Vale das Éguas"
"16J091145",1999,290,7,6,451,36,0,0,2,0,0,União das freguesias do Sabugal e Aldeia de Santo António
"16J091146",1999,68,7,1,122,22,0,0,0,0,0,União das freguesias de Santo Estêvão e Moita
"16J091147",1999,43,5,0,188,28,0,0,1,0,0,União das freguesias de Seixo do Côa e Vale Longo
"16J091201",1999,12,1,0,58,0,0,0,0,0,0,Alvoco da Serra
"16J091205",1999,45,8,0,107,15,0,0,0,0,0,Girabolhos
"16J091207",1999,37,6,0,112,14,0,0,0,0,1,Loriga
"16J091208",1999,88,19,6,289,15,0,0,0,0,0,Paranhos
"16J091209",1999,43,4,0,188,12,0,0,0,0,0,Pinhanços
"16J091210",1999,10,0,0,17,7,0,0,0,0,0,Sabugueiro
"16J091212",1999,30,18,0,73,30,0,0,20,0,1,Sandomil
"16J091213",1999,47,11,3,328,17,0,0,2,0,0,Santa Comba
"16J091216",1999,43,7,2,406,33,0,0,1,0,0,Santiago
"16J091219",1999,3,1,0,7,4,0,0,0,0,0,Sazes da Beira
"16J091221",1999,10,2,0,8,1,0,0,0,0,0,Teixeira
"16J091224",1999,46,11,10,402,33,0,0,0,0,0,Travancinha
"16J091225",1999,22,4,0,57,13,0,0,0,0,0,Valezim
"16J091228",1999,8,1,0,33,6,0,0,0,0,0,Vila Cova à Coelheira
"16J091230",1999,37,1,0,416,1,0,0,0,0,0,União das freguesias de Carragozela e Várzea de Meruge
"16J091231",1999,39,4,4,108,22,0,0,0,0,0,União das freguesias de Sameice e Santa Eulália
"16J091232",1999,53,12,27,159,50,0,0,2,0,0,União das freguesias de Santa Marinha e São Martinho
"16J091233",1999,80,10,32,355,38,0,0,1,0,1,"União das freguesias de Seia, São Romão e Lapa dos Dinheiros"
"16J091234",1999,19,1,1,140,10,0,0,1,0,0,União das freguesias de Torrozelo e Folhadosa
"16J091235",1999,83,17,48,477,50,0,0,1,0,0,União das freguesias de Tourais e Lajes
"16J091236",1999,27,7,0,29,11,0,0,0,0,0,União das freguesias de Vide e Cabeça
"16J091301",1999,54,0,0,156,9,0,0,0,0,0,Aldeia Nova
"16J091303",1999,82,3,0,59,35,0,0,0,0,0,Castanheira
"16J091304",1999,18,1,0,42,11,0,0,0,0,0,Cogula
"16J091305",1999,31,0,0,51,14,0,0,0,0,0,Cótimos
"16J091307",1999,48,1,0,81,20,0,0,0,0,0,Fiães
"16J091309",1999,53,0,0,154,9,0,0,0,0,0,Granja
"16J091310",1999,69,1,0,43,20,0,0,1,0,0,Guilheiro
"16J091311",1999,25,2,0,58,12,0,0,0,0,0,Moimentinha
"16J091312",1999,239,4,0,222,45,0,0,0,0,0,Moreira de Rei
"16J091313",1999,51,1,0,84,26,0,0,0,0,0,Palhais
"16J091314",1999,64,1,3,367,51,0,0,0,0,0,Póvoa do Concelho
"16J091315",1999,79,1,0,75,27,0,0,0,0,0,Reboleiro
"16J091316",1999,64,2,0,122,32,0,0,0,0,0,Rio de Mel
"16J091321",1999,32,0,0,156,25,0,0,0,0,0,Tamanhos
"16J091325",1999,77,3,0,47,16,0,0,0,0,0,Valdujo
"16J091330",1999,64,5,0,176,31,0,0,0,0,0,União das freguesias de Freches e Torres
"16J091331",1999,159,3,2,108,70,0,0,0,0,0,"União das freguesias de Torre do Terrenho, Sebadelhe da Serra e Terrenho"
"16J091332",1999,255,4,0,364,84,0,0,2,0,0,União das freguesias de Trancoso (São Pedro e Santa Maria) e Souto Maior
"16J091333",1999,83,1,1,177,19,0,0,0,0,0,União das freguesias de Vale do Seixo e Vila Garcia
"16J091334",1999,22,1,0,98,22,0,0,0,0,0,União das freguesias de Vila Franca das Naves e Feital
"16J091335",1999,110,3,0,229,24,0,0,0,0,0,União das freguesias de Vilares e Carnicães
"170110501",1999,0,10,0,43,0,0,0,5,1,0,Alcabideche
"170110506",1999,45,0,0,118,9,0,2,0,0,0,São Domingos de Rana
"170110507",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Carcavelos e Parede
"170110508",1999,3,0,2,6,0,0,0,4,1,0,União das freguesias de Cascais e Estoril
"170110601",1999,0,0,0,0,0,0,0,0,0,0,Ajuda
"170110602",1999,0,0,0,0,0,0,0,0,0,0,Alcântara
"170110607",1999,0,0,0,0,0,0,0,0,0,0,Beato
"170110608",1999,0,0,0,0,0,0,0,0,0,0,Benfica
"170110610",1999,0,0,0,0,0,0,0,0,0,0,Campolide
"170110611",1999,0,0,0,0,0,0,0,0,0,0,Carnide
"170110618",1999,0,0,0,0,0,0,0,0,0,0,Lumiar
"170110621",1999,0,0,0,0,0,0,0,0,0,0,Marvila
"170110633",1999,0,0,0,0,0,0,0,0,0,0,Olivais
"170110639",1999,0,0,0,0,0,0,0,0,0,0,São Domingos de Benfica
"170110654",1999,0,0,0,0,0,0,0,0,0,0,Alvalade
"170110655",1999,0,0,0,0,0,0,0,0,0,0,Areeiro
"170110656",1999,0,0,0,0,0,0,0,0,0,0,Arroios
"170110657",1999,0,0,0,0,0,0,0,0,0,0,Avenidas Novas
"170110658",1999,0,0,0,0,0,0,0,0,0,0,Belém
"170110659",1999,0,0,0,0,0,0,0,0,0,0,Campo de Ourique
"170110660",1999,0,0,0,0,0,0,0,0,0,0,Estrela
"170110661",1999,0,0,0,0,0,0,0,0,0,0,Misericórdia
"170110662",1999,0,0,0,0,0,0,0,0,0,0,Parque das Nações
"170110663",1999,0,0,0,0,0,0,0,0,0,0,Penha de França
"170110664",1999,0,0,0,0,0,0,0,0,0,0,Santa Clara
"170110665",1999,0,0,0,0,0,0,0,0,0,0,Santa Maria Maior
"170110666",1999,0,0,0,0,0,0,0,0,0,0,Santo António
"170110667",1999,0,0,0,0,0,0,0,0,0,0,São Vicente
"170110702",1999,161,0,103,348,4,0,0,95,0,0,Bucelas
"170110705",1999,13,2,25,70,1,0,0,49,0,0,Fanhões
"170110707",1999,77,2,12,483,25,0,6,571,10,1,Loures
"170110708",1999,23,0,4,180,5,0,0,98,0,0,Lousa
"170110726",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Moscavide e Portela
"170110727",1999,4,0,0,4,0,0,0,0,0,0,União das freguesias de Sacavém e Prior Velho
"170110728",1999,0,0,0,4,1,0,0,1,0,0,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela"
"170110729",1999,23,0,4,240,1,0,6,129,0,0,União das freguesias de Santo Antão e São Julião do Tojal
"170110730",1999,44,0,0,24,2,0,5,29,1,0,União das freguesias de Santo António dos Cavaleiros e Frielas
"170110731",1999,0,2,0,95,1,0,0,26,0,4,"União das freguesias de Camarate, Unhos e Apelação"
"170110902",1999,38,6,0,13,12,0,0,35,0,0,Carvoeira
"170110904",1999,229,34,0,491,81,0,0,68,0,0,Encarnação
"170110906",1999,7,3,4,33,12,0,0,18,0,0,Ericeira
"170110909",1999,140,7,0,257,21,0,0,63,0,1,Mafra
"170110911",1999,176,28,24,704,27,0,1,175,0,0,Milharado
"170110913",1999,112,14,0,225,39,0,0,33,2,0,Santo Isidoro
"170110918",1999,48,3,0,92,48,0,0,153,0,0,União das freguesias de Azueira e Sobral da Abelheira
"170110919",1999,295,10,1,537,65,0,0,207,1,0,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário"
"170110920",1999,257,9,43,292,40,0,0,39,2,0,União das freguesias de Igreja Nova e Cheleiros
"170110921",1999,19,1,2,143,2,0,0,8,0,0,União das freguesias de Malveira e São Miguel de Alcainça
"170110922",1999,40,4,8,425,2,0,0,44,0,0,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés
"170111002",1999,169,0,0,193,0,0,0,0,0,0,Barcarena
"170111009",1999,7,0,0,1,0,0,0,4,0,0,Porto Salvo
"170111012",1999,0,0,0,0,0,0,0,0,0,0,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo"
"170111013",1999,20,0,0,60,0,0,0,0,0,0,União das freguesias de Carnaxide e Queijas
"170111014",1999,36,0,0,112,0,0,0,17,0,0,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias"
"170111102",1999,9,1,7,275,1,0,0,9,2,0,Algueirão-Mem Martins
"170111105",1999,79,1,0,18,22,0,0,91,10,0,Colares
"170111108",1999,3,0,7,47,1,0,0,8,2,0,Rio de Mouro
"170111115",1999,0,0,1,0,0,0,0,0,0,0,Casal de Cambra
"170111122",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Agualva e Mira-Sintra
"170111123",1999,196,11,69,1255,15,0,25,493,2,37,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar"
"170111124",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias do Cacém e São Marcos
"170111125",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Massamá e Monte Abraão
"170111126",1999,40,0,6,14,0,0,0,7,5,0,União das freguesias de Queluz e Belas
"170111127",1999,727,46,13,710,47,0,8,424,2,1,União das freguesias de São João das Lampas e Terrugem
"170111128",1999,247,3,26,238,14,0,36,47,2,1,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)"
"170111408",1999,163,1,11,41,3,0,32,117,0,7,Vialonga
"170111409",1999,3041,12,127,1263,39,386,361,548,0,1,Vila Franca de Xira
"170111412",1999,287,7,6,137,3,0,9,36,1,0,"União das freguesias de Alhandra, São João dos Montes e Calhandriz"
"170111413",1999,21,0,2,57,2,0,0,5,3,0,União das freguesias de Alverca do Ribatejo e Sobralinho
"170111414",1999,278,0,1,110,1,70,12,94,0,0,União das freguesias de Castanheira do Ribatejo e Cachoeiras
"170111415",1999,0,0,0,0,0,0,0,2,0,0,União das freguesias de Póvoa de Santa Iria e Forte da Casa
"170111512",1999,0,0,0,0,0,0,0,0,0,0,Alfragide
"170111513",1999,0,0,0,0,0,0,0,0,0,0,Águas Livres
"170111514",1999,0,0,2,0,0,0,0,0,0,0,Encosta do Sol
"170111515",1999,0,0,0,45,0,0,0,0,0,0,Falagueira-Venda Nova
"170111516",1999,0,0,1,5,0,0,0,1,0,0,Mina de Água
"170111517",1999,0,0,0,0,0,0,0,0,0,0,Venteira
"170111603",1999,0,0,1,0,0,0,0,2,0,0,Odivelas
"170111608",1999,23,0,54,10,0,0,0,2,0,0,União das freguesias de Pontinha e Famões
"170111609",1999,2,0,0,0,0,0,0,15,0,0,União das freguesias de Póvoa de Santo Adrião e Olival Basto
"170111610",1999,9,0,7,32,0,0,0,4,1,0,União das freguesias de Ramada e Caneças
"170150201",1999,154,1,7,512,194,0,5,359,87,0,Alcochete
"170150202",1999,0,0,0,2,12,0,0,31,0,1,Samouco
"170150203",1999,55,2,0,4,23,0,0,114,0,0,São Francisco
"170150303",1999,20,0,0,22,4,0,0,182,0,0,Costa da Caparica
"170150312",1999,3,0,0,0,1,0,0,4,0,0,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas"
"170150313",1999,79,0,0,42,4,0,0,33,0,0,União das freguesias de Caparica e Trafaria
"170150314",1999,0,1,0,45,0,0,0,9,0,1,União das freguesias de Charneca de Caparica e Sobreda
"170150315",1999,0,0,0,0,0,0,0,0,0,0,União das freguesias de Laranjeiro e Feijó
"170150407",1999,2,0,0,18,1,0,0,17,0,0,Santo António da Charneca
"170150409",1999,1,0,0,8,0,0,0,1,0,0,"União das freguesias de Alto do Seixalinho, Santo André e Verderena"
"170150410",1999,0,0,0,18,0,0,0,0,0,0,União das freguesias de Barreiro e Lavradio
"170150411",1999,0,0,0,24,0,0,0,12,0,0,União das freguesias de Palhais e Coina
"170150601",1999,8,0,1,78,10,0,0,90,0,0,Alhos Vedros
"170150603",1999,255,1,10,981,42,0,0,110,0,0,Moita
"170150607",1999,0,0,0,13,11,0,0,0,0,0,União das freguesias de Baixa da Banheira e Vale da Amoreira
"170150608",1999,0,0,0,33,0,0,0,1,0,0,União das freguesias de Gaio-Rosário e Sarilhos Pequenos
"170150701",1999,873,6,73,1066,176,36,42,281,31,3,Canha
"170150704",1999,72,1,2,128,27,0,0,75,23,0,Sarilhos Grandes
"170150709",1999,18,0,0,95,50,0,47,190,20,0,União das freguesias de Atalaia e Alto Estanqueiro-Jardia
"170150710",1999,44,0,0,25,30,0,0,118,6,4,União das freguesias de Montijo e Afonsoeiro
"170150711",1999,545,37,44,532,363,0,19,607,16,13,União das freguesias de Pegões
"170150802",1999,119,0,142,182,41,0,0,368,0,0,Palmela
"170150803",1999,388,0,24,515,36,0,88,531,6,1,Pinhal Novo
"170150804",1999,474,0,82,294,20,43,24,129,0,0,Quinta do Anjo
"170150806",1999,1283,20,143,1256,286,0,21,935,2,4,União das freguesias de Poceirão e Marateca
"170151002",1999,0,0,0,5,0,0,0,3,0,1,Amora
"170151005",1999,0,0,1,72,0,0,0,1,0,0,Corroios
"170151006",1999,0,0,0,20,0,0,0,6,0,0,Fernão Ferro
"170151007",1999,5,0,0,70,0,0,0,5,0,0,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires"
"170151101",1999,119,7,38,412,5,0,5,202,0,0,Sesimbra (Castelo)
"170151102",1999,0,0,0,2,0,0,0,0,0,0,Sesimbra (Santiago)
"170151103",1999,0,0,4,0,0,0,0,0,0,0,Quinta do Conde
"170151205",1999,14,0,0,484,3,0,0,4,0,0,Setúbal (São Sebastião)
"170151207",1999,51,0,106,140,18,0,0,78,0,1,Gâmbia-Pontes-Alto da Guerra
"170151208",1999,0,0,0,61,2,0,0,16,0,0,Sado
"170151209",1999,14,0,2,293,4,0,0,30,0,0,União das freguesias de Azeitão (São Lourenço e São Simão)
"170151210",1999,49,0,0,275,4,0,0,21,0,0,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)"
"181021102",1999,497,9,0,297,0,0,0,0,0,0,Relíquias
"181021103",1999,659,40,46,107,0,0,47,9,0,0,Sabóia
"181021106",1999,1204,89,37,193,0,0,20,2,0,5,São Luís
"181021107",1999,171,3,0,137,0,0,0,4,0,0,São Martinho das Amoreiras
"181021111",1999,521,43,4,216,2,0,40,2,0,2,Vila Nova de Milfontes
"181021115",1999,427,0,0,135,0,0,0,0,0,0,Luzianes-Gare
"181021116",1999,0,0,0,0,0,0,0,0,0,0,Boavista dos Pinheiros
"181021117",1999,0,0,0,0,0,0,0,0,0,0,Longueira/Almograve
"181021118",1999,903,42,0,296,0,0,130,6,0,0,Colos
"181021119",1999,441,7,5,183,0,0,8,0,0,0,Santa Clara-a-Velha
"181021120",1999,2165,29,91,1263,87,0,432,617,25,24,São Salvador e Santa Maria
"181021121",1999,3065,125,286,1359,260,0,819,290,77,61,São Teotónio
"181021122",1999,819,27,0,331,0,0,198,5,0,0,Vale de Santiago
"181150104",1999,3667,71,110,2146,22,0,692,163,0,2,Torrão
"181150105",1999,110,0,0,213,0,0,0,0,0,0,São Martinho
"181150106",1999,849,4,0,39,9,0,0,46,0,10,Comporta
"181150107",1999,6615,9,558,4030,90,31,312,103,2,0,União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana
"181150501",1999,803,25,49,1415,0,0,79,52,0,0,Azinheira dos Barros e São Mamede do Sádão
"181150503",1999,191,14,2,205,2,0,1,53,0,1,Melides
"181150505",1999,282,3,0,15,8,0,0,17,0,10,Carvalhal
"181150506",1999,1004,91,47,3042,99,0,185,188,0,19,União das freguesias de Grândola e Santa Margarida da Serra
"181150901",1999,619,41,0,612,1,0,42,12,0,0,Abela
"181150902",1999,4061,18,0,806,20,0,1432,242,0,1,Alvalade
"181150903",1999,2325,259,15,1061,1,0,28,23,0,1,Cercal
"181150904",1999,715,35,0,328,0,0,215,17,0,0,Ermidas-Sado
"181150907",1999,149,22,0,182,27,0,7,107,4,0,Santo André
"181150910",1999,13,10,0,115,0,0,0,4,0,1,São Francisco da Serra
"181150912",1999,675,114,3,593,1,0,0,89,1,4,"União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra"
"181150913",1999,2395,316,11,1703,0,0,56,9,0,0,União das freguesias de São Domingos e Vale de Água
"181151301",1999,781,132,3,331,1,0,0,10,0,3,Sines
"181151302",1999,1266,112,0,166,0,0,7,0,0,0,Porto Covo
"184020102",1999,1415,4,0,0,0,0,513,1,0,0,Ervidel
"184020103",1999,4596,44,3,146,0,0,936,17,0,0,Messejana
"184020104",1999,3295,35,0,81,0,0,696,368,0,0,São João de Negrilhos
"184020106",1999,8867,40,0,1367,0,0,1992,159,0,0,União das freguesias de Aljustrel e Rio de Moinhos
"184020203",1999,801,0,4,132,0,0,2,1,0,0,Rosário
"184020205",1999,721,6,4,339,0,0,0,0,0,0,Santa Cruz
"184020206",1999,241,29,28,121,0,0,0,0,0,0,São Barnabé
"184020208",1999,284,3,0,112,0,0,0,0,0,0,Aldeia dos Fernandes
"184020209",1999,1882,14,88,626,0,0,4,1,0,3,União das freguesias de Almodôvar e Graça dos Padrões
"184020210",1999,507,4,19,1076,1,0,0,0,0,0,União das freguesias de Santa Clara-a-Nova e Gomes Aires
"184020301",1999,2229,12,78,625,2,0,916,43,0,0,Alvito
"184020302",1999,978,3,262,501,0,0,189,13,0,0,Vila Nova da Baronia
"184020401",1999,52,80,0,412,0,0,20,0,0,0,Barrancos
"184020502",1999,5369,1,313,530,0,6,1772,20,0,0,Baleizão
"184020503",1999,1111,0,0,5,0,0,459,12,0,0,Beringel
"184020504",1999,2538,155,37,274,0,34,1049,22,0,0,Cabeça Gorda
"184020506",1999,2196,32,2,163,3,14,532,53,0,0,Nossa Senhora das Neves
"184020510",1999,2408,17,0,255,0,0,841,42,0,0,Santa Clara de Louredo
"184020516",1999,1918,0,0,123,0,0,737,54,0,0,São Matias
"184020519",1999,6182,77,399,297,0,83,3276,9,0,0,União das freguesias de Albernoa e Trindade
"184020520",1999,1430,19,2,123,1,0,431,24,0,0,União das freguesias de Beja (Salvador e Santa Maria da Feira)
"184020521",1999,1912,38,0,122,0,45,908,75,2,0,União das freguesias de Beja (Santiago Maior e São João Baptista)
"184020522",1999,4504,136,100,306,0,96,1439,104,0,0,União das freguesias de Salvada e Quintos
"184020523",1999,7254,78,3,93,0,40,2998,123,0,1,União das freguesias de Santa Vitória e Mombeja
"184020524",1999,2177,19,3,171,0,0,720,4,0,0,União das freguesias de Trigaches e São Brissos
"184020603",1999,2254,22,74,126,0,0,72,0,0,0,Entradas
"184020604",1999,613,3,272,16,0,0,29,0,0,0,Santa Bárbara de Padrões
"184020605",1999,2238,135,190,154,0,0,4,0,0,0,São Marcos da Ataboeira
"184020606",1999,7839,462,49,339,0,0,545,1,0,0,União das freguesias de Castro Verde e Casével
"184020701",1999,2925,6,387,108,0,48,974,55,0,0,Cuba
"184020702",1999,875,0,4,75,0,0,351,4,0,0,Faro do Alentejo
"184020703",1999,239,1,234,57,0,0,69,2,0,0,Vila Alva
"184020704",1999,289,0,128,63,0,0,89,3,0,0,Vila Ruiva
"184020803",1999,2442,156,20,531,16,163,1315,372,0,0,Figueira dos Cavaleiros
"184020804",1999,981,32,0,356,0,0,562,65,0,0,Odivelas
"184020807",1999,2468,17,2,430,0,0,816,3,0,0,União das freguesias de Alfundão e Peroguarda
"184020808",1999,10034,284,22,1020,1,280,3701,553,1,0,União das freguesias de Ferreira do Alentejo e Canhestros
"184020901",1999,4563,13,122,160,0,0,535,13,0,0,Alcaria Ruiva
"184020902",1999,365,69,0,388,0,0,0,0,0,0,Corte do Pinto
"184020903",1999,698,35,0,283,0,0,12,0,0,0,Espírito Santo
"184020904",1999,1873,59,0,562,0,30,11,17,0,0,Mértola
