Dicofre,Freguesia,Concelho,Distrito,TAA,AREA_EA_Ha,AREA_T_Ha,Des_Simpli
"040503",Arcas,MACEDO DE CAVALEIROS,BRAGANÇA,ÁREA PRINCIPAL,2301.53,2301.53,Arcas
"160922",Mujães,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,489.86,489.86,Mujães
"040514",Ferreira,MACEDO DE CAVALEIROS,BRAGANÇA,ÁREA PRINCIPAL,1964.46,1964.46,Ferreira
"031317",Gême,VILA VERDE,BRAGA,ÁREA PRINCIPAL,159.67,159.67,Gême
"160938",Vila de Punhe,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,602.67,602.67,Vila de Punhe
"031361",União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago),VILA VERDE,BRAGA,ÁREA PRINCIPAL,440.44,440.44,Carreiras (São Miguel) e Carreiras (Santiago)
"031363","União das freguesias de Esqueiros, Nevogilde e Travassós",VILA VERDE,BRAGA,ÁREA PRINCIPAL,502.49,502.49,"Esqueiros, Nevogilde e Travassós"
"171211",Fornos do Pinhal,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,1039.86,1039.86,Fornos do Pinhal
"160753","Ardegão, Freixo e Mato",PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,1071.75,1071.75,"Ardegão, Freixo e Mato"
"040708",Bouça,MIRANDELA,BRAGANÇA,ÁREA PRINCIPAL,1298.99,1298.99,Bouça
"031324",Lanhas,VILA VERDE,BRAGA,ÁREA PRINCIPAL,182.96,182.96,Lanhas
"041103",Argozelo,VIMIOSO,BRAGANÇA,ÁREA PRINCIPAL,2952.67,2952.67,Argozelo
"170220","Codessoso, Curros e Fiães do Tâmega",BOTICAS,VILA REAL,ÁREA PRINCIPAL,3516.70,3516.70,"Codessoso, Curros e Fiães do Tâmega"
"160904",Anha,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,940.05,940.05,Anha
"170210",Dornelas,BOTICAS,VILA REAL,ÁREA PRINCIPAL,3657.68,3657.68,Dornelas
"040210",Coelhoso,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1978.13,1978.13,Coelhoso
"040618",União das freguesias de Constantim e Cicouro,MIRANDA DO DOURO,BRAGANÇA,ÁREA PRINCIPAL,3633.01,3633.01,Constantim e Cicouro
"040730",Torre de Dona Chama,MIRANDELA,BRAGANÇA,ÁREA PRINCIPAL,2768.40,2768.40,Torre de Dona Chama
"031126",União das freguesias de Ventosa e Cova,VIEIRA DO MINHO,BRAGA,ÁREA PRINCIPAL,870.44,870.44,Ventosa e Cova
"031364",União das freguesias de Marrancos e Arcozelo,VILA VERDE,BRAGA,ÁREA PRINCIPAL,648.85,648.85,Marrancos e Arcozelo
"170626",Salto,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,7854.89,7854.89,Salto
"170361","Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras)",CHAVES,VILA REAL,ÁREA PRINCIPAL,2456.98,2456.98,"Vidago, Arcossó, Selhariz, Vilarinho Paranheiras"
"030119",Bouro (Santa Maria),AMARES,BRAGA,ÁREA PRINCIPAL,691.97,691.97,Bouro (Santa Maria)
"160941",União das freguesias de Barroselas e Carvoeiro,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1867.54,1867.54,Barroselas e Carvoeiro
"040714",Fradizela,MIRANDELA,BRAGANÇA,ÁREA PRINCIPAL,1277.26,1277.26,Fradizela
"031015",Valdosende,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,1211.52,1211.52,Valdosende
"160724",Friastelas,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,391.99,391.99,Friastelas
"031313",Dossãos,VILA VERDE,BRAGA,ÁREA PRINCIPAL,334.67,334.67,Dossãos
"030129","União das freguesias de Vilela, Seramil e Paredes Secas",AMARES,BRAGA,ÁREA PRINCIPAL,860.24,860.24,"Vilela, Seramil e Paredes Secas"
"170213",Pinho,BOTICAS,VILA REAL,ÁREA PRINCIPAL,2236.95,2236.95,Pinho
"040613",São Martinho de Angueira,MIRANDA DO DOURO,BRAGANÇA,ÁREA PRINCIPAL,3677.12,3677.12,São Martinho de Angueira
"171231",Vilarandelo,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2016.09,2016.09,Vilarandelo
"031109",Louredo,VIEIRA DO MINHO,BRAGA,ÁREA PRINCIPAL,761.37,761.37,Louredo
"160734",Poiares,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,744.01,744.01,Poiares
"040241",Santa Comba de Rossas,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,874.77,874.77,Santa Comba de Rossas
"030126","União das freguesias de Caldelas, Sequeiros e Paranhos",AMARES,BRAGA,ÁREA PRINCIPAL,1137.27,1137.27,"Caldelas, Sequeiros e Paranhos"
"031311",Coucieiro,VILA VERDE,BRAGA,ÁREA PRINCIPAL,421.67,421.67,Coucieiro
"170221",Vilar e Viveiro,BOTICAS,VILA REAL,ÁREA PRINCIPAL,3087.96,3087.96,Vilar e Viveiro
"160714",Calvelo,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,526.42,526.42,Calvelo
"031115",Salamonde,VIEIRA DO MINHO,BRAGA,ÁREA PRINCIPAL,837.00,837.00,Salamonde
"160911",Darque,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,901.49,901.49,Darque
"171209",Ervões,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2184.78,2184.78,Ervões
"031366","União das freguesias de Pico de Regalados, Gondiães e Mós",VILA VERDE,BRAGA,ÁREA PRINCIPAL,953.02,953.02,"Pico de Regalados, Gondiães e Mós"
"041117",União das freguesias de Vale de Frades e Avelanoso,VIMIOSO,BRAGANÇA,ÁREA PRINCIPAL,6937.85,6937.85,Vale de Frades e Avelanoso
"031337",Ponte,VILA VERDE,BRAGA,ÁREA PRINCIPAL,341.21,341.21,Ponte
"160944",União das freguesias de Mazarefes e Vila Fria,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1028.10,1028.10,Mazarefes e Vila Fria
"030120",Bouro (Santa Marta),AMARES,BRAGA,ÁREA PRINCIPAL,949.93,949.93,Bouro (Santa Marta)
"040536",Vilarinho de Agrochão,MACEDO DE CAVALEIROS,BRAGANÇA,ÁREA PRINCIPAL,1385.26,1385.26,Vilarinho de Agrochão
"031125",União das freguesias de Ruivães e Campos,VIEIRA DO MINHO,BRAGA,ÁREA PRINCIPAL,4403.46,4403.46,Ruivães e Campos
"160935",Vila Franca,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,714.60,714.60,Vila Franca
"031014",Souto,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,402.61,402.61,Souto
"160760",Navió e Vitorino dos Piães,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,1360.31,1360.31,Navió e Vitorino dos Piães
"041109",Pinelo,VIMIOSO,BRAGANÇA,ÁREA PRINCIPAL,3299.44,3299.44,Pinelo
"040254",União das freguesias de Rebordainhos e Pombares,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2407.16,2407.16,Rebordainhos e Pombares
"031012",Ribeira,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,224.52,224.52,Ribeira
"170318",Nogueira da Montanha,CHAVES,VILA REAL,ÁREA PRINCIPAL,1666.57,1666.57,Nogueira da Montanha
"040542","União das freguesias de Espadanedo, Edroso, Murçós e Soutelo Mourisco",MACEDO DE CAVALEIROS,BRAGANÇA,ÁREA PRINCIPAL,6413.00,6413.00,"Espadanedo, Edroso, Murçós e Soutelo Mourisco"
"170349",Vilela do Tâmega,CHAVES,VILA REAL,ÁREA PRINCIPAL,960.73,960.73,Vilela do Tâmega
"160756",Cabaços e Fojo Lobal,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,926.55,926.55,Cabaços e Fojo Lobal
"170641",União das freguesias de Venda Nova e Pondras,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,1913.33,1913.33,Venda Nova e Pondras
"171212",Friões,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2816.30,2816.30,Friões
"160946","União das freguesias de Subportela, Deocriste e Portela Susã",VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1710.15,1710.15,"Subportela, Deocriste e Portela Susã"
"031013",Rio Caldo,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,1395.37,1395.37,Rio Caldo
"031019",União das freguesias de Chorense e Monte,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,2026.34,2026.34,Chorense e Monte
"040517",Lamalonga,MACEDO DE CAVALEIROS,BRAGANÇA,ÁREA PRINCIPAL,1697.29,1697.29,Lamalonga
"170302",Anelhe,CHAVES,VILA REAL,ÁREA PRINCIPAL,1248.51,1248.51,Anelhe
"031001",Balança,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,376.49,376.49,Balança
"031335",Pico,VILA VERDE,BRAGA,ÁREA PRINCIPAL,280.18,280.18,Pico
"170609",Ferral,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,1528.05,1528.05,Ferral
"031350",Prado (São Miguel),VILA VERDE,BRAGA,ÁREA PRINCIPAL,550.60,550.60,Prado (São Miguel)
"170333",São Pedro de Agostém,CHAVES,VILA REAL,ÁREA PRINCIPAL,2670.43,2670.43,São Pedro de Agostém
"170203",Beça,BOTICAS,VILA REAL,ÁREA PRINCIPAL,2985.88,2985.88,Beça
"040230",Pinela,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2264.92,2264.92,Pinela
"040727",São Pedro Velho,MIRANDELA,BRAGANÇA,ÁREA PRINCIPAL,2362.61,2362.61,São Pedro Velho
"160701",Anais,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,806.30,806.30,Anais
"041201",Agrochão,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,1748.52,1748.52,Agrochão
"171220",Santa Valha,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2724.49,2724.49,Santa Valha
"170219",Boticas e Granja,BOTICAS,VILA REAL,ÁREA PRINCIPAL,2266.50,2266.50,Boticas e Granja
"040248",Sortes,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2130.38,2130.38,Sortes
"160942",União das freguesias de Cardielos e Serreleis,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,768.10,768.10,Cardielos e Serreleis
"160948",União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1432.49,1432.49,Santa Maria Maior e Monserrate e Meadela
"170217",Alturas do Barroso e Cerdedo,BOTICAS,VILA REAL,ÁREA PRINCIPAL,5663.98,5663.98,Alturas do Barroso e Cerdedo
"031010",Moimenta,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,335.38,335.38,Moimenta
"170344",Vilar de Nantes,CHAVES,VILA REAL,ÁREA PRINCIPAL,727.52,727.52,Vilar de Nantes
"160718",Facha,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,1530.77,1530.77,Facha
"171234",Sonim e Barreiros,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,1778.70,1778.70,Sonim e Barreiros
"031368","União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho)",VILA VERDE,BRAGA,ÁREA PRINCIPAL,618.52,618.52,"Valbom (São Pedro), Passô e Valbom (São Martinho)"
"160943","União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão",VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1906.06,1906.06,"Geraz do Lima (S. Maria, S. Leocádia, Moreira), Deão"
"031365",União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel),VILA VERDE,BRAGA,ÁREA PRINCIPAL,605.64,605.64,Oriz (Santa Marinha) e Oriz (São Miguel)
"040224",Mós,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1162.30,1162.30,Mós
"041204",Celas,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,3788.38,3788.38,Celas
"170310",Curalha,CHAVES,VILA REAL,ÁREA PRINCIPAL,782.16,782.16,Curalha
"031367","União das freguesias de Sande, Vilarinho, Barros e Gomide",VILA VERDE,BRAGA,ÁREA PRINCIPAL,1238.33,1238.33,"Sande, Vilarinho, Barros e Gomide"
"040703",Aguieiras,MIRANDELA,BRAGANÇA,ÁREA PRINCIPAL,1472.25,1472.25,Aguieiras
"031018",União das freguesias de Chamoim e Vilar,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,1256.82,1256.82,Chamoim e Vilar
"040226",Outeiro,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,4093.21,4093.21,Outeiro
"160928",Santa Marta de Portuzelo,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,741.22,741.22,Santa Marta de Portuzelo
"170355","União das freguesias das Eiras, São Julião de Montenegro e Cela",CHAVES,VILA REAL,ÁREA PRINCIPAL,2278.50,2278.50,"Eiras, São Julião de Montenegro e Cela"
"160747",Rebordões (Souto),PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,740.94,740.94,Rebordões (Souto)
"160947",União das freguesias de Torre e Vila Mou,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,635.45,635.45,Torre e Vila Mou
"031360",União das freguesias da Ribeira do Neiva,VILA VERDE,BRAGA,ÁREA PRINCIPAL,3376.25,3376.25,Ribeira do Neiva
"160745",Seara,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,363.47,363.47,Seara
"160750",Vitorino das Donas,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,446.53,446.53,Vitorino das Donas
"170625",Reigoso,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,1723.33,1723.33,Reigoso
"160709",Boalhosa,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,218.70,218.70,Boalhosa
"160744",Rebordões (Santa Maria),PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,707.30,707.30,Rebordões (Santa Maria)
"170215",Sapiãos,BOTICAS,VILA REAL,ÁREA PRINCIPAL,2110.00,2110.00,Sapiãos
"171235",Tinhela e Alvarelhos,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2822.43,2822.43,Tinhela e Alvarelhos
"170635",Vila da Ponte,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,1066.99,1066.99,Vila da Ponte
"031008",Covide,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,1809.48,1809.48,Covide
"040253",União das freguesias de Parada e Faílde,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,5213.30,5213.30,Parada e Failde
"170324",Redondelo,CHAVES,VILA REAL,ÁREA PRINCIPAL,1870.56,1870.56,Redondelo
"170354",União das freguesias da Madalena e Samaiões,CHAVES,VILA REAL,ÁREA PRINCIPAL,1399.08,1399.08,Madalena e Samaiões
"170350",Santa Maria Maior,CHAVES,VILA REAL,ÁREA PRINCIPAL,563.16,563.16,Santa Maria Maior
"160758",Fornelos e Queijada,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,1301.14,1301.14,Fornelos e Queijada
"160721",Fontão,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,482.54,482.54,Fontão
"170607",Covelo do Gerês,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,1075.68,1075.68,Covelo do Gerês
"031009",Gondoriz,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,740.08,740.08,Gondoriz
"031369",União das freguesias do Vade,VILA VERDE,BRAGA,ÁREA PRINCIPAL,1563.91,1563.91,Vade
"041208",Ervedosa,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,3015.38,3015.38,Ervedosa
"170618",Negrões,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,2060.92,2060.92,Negrões
"160746",Serdedelo,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,651.24,651.24,Serdedelo
"160719",Feitosa,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,269.38,269.38,Feitosa
"160905",Areosa,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1411.18,1411.18,Areosa
"041227",Vale das Fontes,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,1776.12,1776.12,Vale das Fontes
"160716",Correlhã,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,865.54,865.54,Correlhã
"160926",Perre,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1308.82,1308.82,Perre
"170313",Faiões,CHAVES,VILA REAL,ÁREA PRINCIPAL,808.69,808.69,Faiões
"031004",Carvalheira,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,905.34,905.34,Carvalheira
"031355",Valdreu,VILA VERDE,BRAGA,ÁREA PRINCIPAL,1795.66,1795.66,Valdreu
"040219",Grijó de Parada,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,3118.66,3118.66,Grijó de Parada
"170341",Vale de Anta,CHAVES,VILA REAL,ÁREA PRINCIPAL,1017.74,1017.74,Vale de Anta
"160908",Carreço,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1420.46,1420.46,Carreço
"160602",Boivães,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,353.07,353.07,Boivães
"040236",Rebordãos,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2629.20,2629.20,Rebordãos
"160708",Bertiandos,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,226.68,226.68,Bertiandos
"170616",Morgade,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,2114.90,2114.90,Morgade
"031359",Aboim da Nóbrega e Gondomar,VILA VERDE,BRAGA,ÁREA PRINCIPAL,1441.17,1441.17,Aboim da Nóbrega e Gondomar
"160728",Gondufe,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,557.40,557.40,Gondufe
"160742",Santa Comba,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,149.91,149.91,Santa Comba
"160752",Arca e Ponte de Lima,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,400.60,400.60,Arca e Ponte de Lima
"160623",Vade (São Pedro),PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,265.41,265.41,Vade (São Pedro)
"160707",Beiral do Lima,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,731.52,731.52,Beiral do Lima
"160915",Lanheses,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,959.57,959.57,Lanheses
"171233","Lebução, Fiães e Nozelos",VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2970.72,2970.72,"Lebução, Fiães e Nozelos"
"170353",Planalto de Monforte (União das freguesias de Oucidres e Bobadela),CHAVES,VILA REAL,ÁREA PRINCIPAL,1897.93,1897.93,Planalto de Monforte (Oucidres e Bobadela)
"170331",Santo Estêvão,CHAVES,VILA REAL,ÁREA PRINCIPAL,867.35,867.35,Santo Estêvão
"040249",Zoio,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2439.11,2439.11,Zoio
"040244",São Pedro de Sarracenos,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1590.80,1590.80,São Pedro de Sarracenos
"160739",Ribeira,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,877.17,877.17,Ribeira
"041219",Rebordelo,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,2106.55,2106.55,Rebordelo
"160606",Cuide de Vila Verde,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,381.98,381.98,Cuide de Vila Verde
"041216",Penhas Juntas,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,2635.33,2635.33,Penhas Juntas
"170359",União das freguesias de Soutelo e Seara Velha,CHAVES,VILA REAL,ÁREA PRINCIPAL,1811.97,1811.97,Soutelo e Seara Velha
"160601",Azias,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,844.14,844.14,Azias
"160740",Sá,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,279.82,279.82,Sá
"160626","União das freguesias de Crasto, Ruivos e Grovelas",PONTE DA BARCA,VIANA DO CASTELO,ÁREA SECUNDÁRIA,991.75,991.75,"Crasto, Ruivos e Grovelas"
"171205",Bouçoães,VALPAÇOS,VILA REAL,ÁREA PRINCIPAL,2598.54,2598.54,Bouçoães
"031017",Vilar da Veiga,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,7782.57,7782.57,Vilar da Veiga
"160624",Vade (São Tomé),PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,157.21,157.21,Vade (São Tomé)
"170642",União das freguesias de Viade de Baixo e Fervidelas,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,4830.92,4830.92,Viade de Baixo e Fervidelas
"040225",Nogueira,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1207.13,1207.13,Nogueira
"041207",Edrosa,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,2181.13,2181.13,Edrosa
"170603",Cervos,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,3294.57,3294.57,Cervos
"160925",Outeiro,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1882.57,1882.57,Outeiro
"160726",Gandra,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,348.54,348.54,Gandra
"160727",Gemieira,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,424.86,424.86,Gemieira
"031020",União das freguesias de Cibões e Brufe,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,2403.07,2403.07,Cibões e Brufe
"160743",Santa Cruz do Lima,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,223.34,223.34,Santa Cruz do Lima
"170358",União das freguesias de Santa Cruz/Trindade e Sanjurge,CHAVES,VILA REAL,ÁREA PRINCIPAL,1338.48,1338.48,Santa Cruz/Trindade e Sanjurge
"170218",Ardãos e Bobadela,BOTICAS,VILA REAL,ÁREA PRINCIPAL,3712.25,3712.25,Ardãos e Bobadela
"170340",Tronco,CHAVES,VILA REAL,ÁREA PRINCIPAL,854.24,854.24,Tronco
"160901",Afife,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1302.84,1302.84,Afife
"040232",Quintanilha,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,2030.20,2030.20,Quintanilha
"160710",Brandara,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,257.69,257.69,Brandara
"160619",Sampriz,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,655.79,655.79,Sampriz
"160945","União das freguesias de Nogueira, Meixedo e Vilar de Murteda",VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,2740.94,2740.94,"Nogueira, Meixedo e Vilar de Murteda"
"041233",Vilar de Peregrinos,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,1599.30,1599.30,Vilar de Peregrinos
"170301",Águas Frias,CHAVES,VILA REAL,ÁREA PRINCIPAL,2877.58,2877.58,Águas Frias
"160142",Jolda (São Paio),ARCOS DE VALDEVEZ,VIANA DO CASTELO,ÁREA PRINCIPAL,169.99,169.99,Jolda (São Paio)
"160703",São Pedro d'Arcos,PONTE DE LIMA,VIANA DO CASTELO,ÁREA PRINCIPAL,1505.32,1505.32,São Pedro d'Arcos
"170639","União das freguesias de Paradela, Contim e Fiães",MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,3085.86,3085.86,"Paradela, Contim e Fiães"
"040201",Alfaião,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1758.25,1758.25,Alfaião
"160613",Nogueira,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,199.35,199.35,Nogueira
"160611",Lavradas,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,675.56,675.56,Lavradas
"160903",Amonde,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,624.54,624.54,Amonde
"040240",Samil,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1024.75,1024.75,Samil
"160603",Bravães,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,417.16,417.16,Bravães
"170305",Bustelo,CHAVES,VILA REAL,ÁREA PRINCIPAL,935.14,935.14,Bustelo
"160914",Freixieiro de Soutelo,VIANA DO CASTELO,VIANA DO CASTELO,ÁREA PRINCIPAL,1177.57,1177.57,Freixieiro de Soutelo
"040255",União das freguesias de Rio Frio e Milhão,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,6350.63,6350.63,Rio Frio e Milhão
"160614",Oleiros,PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,341.02,341.02,Oleiros
"170321",Outeiro Seco,CHAVES,VILA REAL,ÁREA PRINCIPAL,1520.67,1520.67,Outeiro Seco
"160201",Âncora,CAMINHA,VIANA DO CASTELO,ÁREA PRINCIPAL,541.73,541.73,Âncora
"160629",União das freguesias de Touvedo (São Lourenço e Salvador),PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,609.06,609.06,Touvedo (São Lourenço e Salvador)
"170343",Vila Verde da Raia,CHAVES,VILA REAL,ÁREA PRINCIPAL,977.31,977.31,Vila Verde da Raia
"160630",União das freguesias de Vila Chã (São João Baptista e Santiago),PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,1675.93,1675.93,Vila Chã (São João Baptista e Santiago)
"160628","União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",PONTE DA BARCA,VIANA DO CASTELO,ÁREA PRINCIPAL,883.55,883.55,"Ponte da Barca, V. N. Muía, Paço Vedro Magalhães"
"170327",Sanfins,CHAVES,VILA REAL,ÁREA PRINCIPAL,1769.13,1769.13,Sanfins
"040218",Gostei,BRAGANÇA,BRAGANÇA,ÁREA PRINCIPAL,1949.21,1949.21,Gostei
"170322",Paradela,CHAVES,VILA REAL,ÁREA PRINCIPAL,821.54,821.54,Paradela
"170604",Chã,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,5097.53,5097.53,Chã
"031003",Campo do Gerês,TERRAS DE BOURO,BRAGA,ÁREA PRINCIPAL,6876.48,6876.48,Campo do Gerês
"160158",União das freguesias de Jolda (Madalena) e Rio Cabrão,ARCOS DE VALDEVEZ,VIANA DO CASTELO,ÁREA PRINCIPAL,423.25,423.25,Jolda (Madalena) e Rio Cabrão
"170330",Santo António de Monforte,CHAVES,VILA REAL,ÁREA PRINCIPAL,1177.64,1177.64,Santo António de Monforte
"170629",Sarraquinhos,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,3349.46,3349.46,Sarraquinhos
"041236",União das freguesias de Curopos e Vale de Janeiro,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,3620.44,3620.44,Curopos e Vale de Janeiro
"170601",Cabril,MONTALEGRE,VILA REAL,ÁREA PRINCIPAL,7656.38,7656.38,Cabril
"041238",União das freguesias de Nunes e Ousilhão,VINHAIS,BRAGANÇA,ÁREA PRINCIPAL,2149.48,2149.48,Nunes e Ousilhão
